,title,opn_wknd,gross,budget,runtime,directors,writers,cast,PG,PG-13,R,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,days,dir_rank,wri_rank,cast_rank
1214,Insidious: The Last Key,29581355.0,677.4533,100.0,103.0,['Adam Robitel'],"['Leigh Whannell', 'Leigh Whannell']","['Lin Shaye', 'Leigh Whannell', 'Angus Sampson', 'Kirk Acevedo', 'Caitlin Gerard', 'Spencer Locke', 'Josh Stewart', 'Tessa Ferrer', 'Aleque Reid', 'Ava Kolker', 'Pierce Pope', 'Bruce Davison', 'Javier Botet', 'Marcus Henderson', 'Amanda Jaros']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1010,789,1695,16704
1215,The Final Destination,27408309.0,664.777,400.0,82.0,['David R. Ellis'],"['Eric Bress', 'Jeffrey Reddick']","['Bobby Campo', 'Shantel VanSanten', 'Nick Zano', 'Haley Webb', 'Mykelti Williamson', 'Krista Allen', 'Andrew Fiscella', 'Justin Welborn', 'Stephanie Honoré', 'Lara Grice', 'Jackson Walker', 'Phil Austin', 'William Aguillard', 'Brendan Aguillard', 'Juan Kincaid']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4062,536,1558,15281
1216,The Visit,25427560.0,652.06105,50.0,94.0,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan', 'Peter McRobbie', 'Kathryn Hahn', 'Celia Keenan-Bolger', 'Samuel Stricklen', 'Patch Darragh', 'Jorge Cordova', 'Steve Annan', 'Benjamin Kanes', 'Ocean James', 'Seamus Moroney']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1857,930,1892,13505
1217,Friday the 13th,40570365.0,650.02019,190.0,97.0,['Marcus Nispel'],"['Victor Miller', 'Damian Shannon']","['Jared Padalecki', 'Danielle Panabaker', 'Amanda Righetti', 'Travis Van Winkle', 'Aaron Yoo', 'Derek Mears', 'Jonathan Sadowski', 'Julianna Guill', 'Ben Feldman', 'Arlen Escarpeta', 'Ryan Hansen', 'Willa Ford', 'Nick Mennell', 'America Olivo', 'Kyle Davis']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4258,922,2031,15998
1218,Friday the 13th,5816321.0,397.54601,5.5,95.0,['Sean S. Cunningham'],['Victor Miller'],"['Betsy Palmer', 'Adrienne King', 'Jeannine Taylor', 'Robbi Morgan', 'Kevin Bacon', 'Harry Crosby', 'Laurie Bartram', 'Mark Nelson', 'Peter Brouwer', 'Rex Everhart', 'Ronn Carroll', 'Ron Millkie', 'Walt Gorney', 'Willie Adams', 'Debra S. Hayes']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14765,922,2031,15998
1219,The Invisible Man,28205665.0,649.1405,70.0,124.0,['Leigh Whannell'],"['Leigh Whannell', 'Leigh Whannell']","['Elisabeth Moss', 'Oliver Jackson-Cohen', 'Harriet Dyer', 'Aldis Hodge', 'Storm Reid', 'Michael Dorman', 'Benedict Hardie', 'Renee Lim', 'Brian Meegan', 'Nick Kici', 'Vivienne Greer', 'Nicholas Hope', 'Cleave Williams', 'Cardwell Lynch', 'Sam Smith']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,226,821,1695,16604
1220,The Purge,34058360.0,644.73115,30.0,85.0,['James DeMonaco'],['James DeMonaco'],"['Ethan Hawke', 'Lena Headey', 'Max Burkholder', 'Adelaide Kane', 'Edwin Hodge', 'Rhys Wakefield', 'Tony Oller', 'Arija Bareikis', 'Tom Yi', 'Chris Mulkey', 'Tisha French', 'Dana Bunch', 'Peter Gvozdas', 'John Weselcouch', 'Alicia Vela-Bailey']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2683,893,1592,15173
1221,Miami Vice,25723815.0,634.5047,1350.0,132.0,['Michael Mann'],"['Michael Mann', 'Anthony Yerkovich']","['Colin Farrell', 'Jamie Foxx', 'Li Gong', 'Naomie Harris', 'Ciarán Hinds', 'Justin Theroux', 'Barry Shabaka Henley', 'Luis Tosar', 'John Ortiz', 'Elizabeth Rodriguez', 'Domenick Lombardozzi', 'Eddie Marsan', 'Isaach De Bankolé', 'John Hawkes', 'Tom Towles']",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5189,655,1702,17097
1222,Tango & Cash,6628918.0,634.08614,550.0,104.0,"['Andrey Konchalovskiy', 'Albert Magnoli']",['Randy Feldman'],"['Sylvester Stallone', 'Kurt Russell', 'Teri Hatcher', 'Jack Palance', 'Brion James', 'James Hong', 'Marc Alaimo', 'Philip Tan', 'Michael J. Pollard', ""Robert Z'Dar"", 'Lewis Arquette', 'Edward Bunker', 'Leslie Morris', 'Roy Brocksmith', 'Susan Krebs']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11251,190,505,14723
1223,Saw IV,31756764.0,633.00095,100.0,93.0,['Darren Lynn Bousman'],"['Patrick Melton', 'Marcus Dunstan']","['Tobin Bell', 'Costas Mandylor', 'Scott Patterson', 'Betsy Russell', 'Lyriq Bent', 'Athena Karkanis', 'Louis Ferreira', 'Simon Reynolds', 'Donnie Wahlberg', 'Angus Macfadyen', 'Shawnee Smith', 'Bahar Soomekh', 'Dina Meyer', 'Mike Realba', 'Marty Adams']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4734,902,1412,15665
1224,Scary Stories to Tell in the Dark,20915346.0,689.47075,250.0,108.0,['André Øvredal'],"['Dan Hageman', 'Kevin Hageman']","['Zoe Margaret Colletti', 'Michael Garza', 'Gabriel Rush', 'Austin Abrams', 'Dean Norris', 'Gil Bellows', 'Austin Zajur', 'Natalie Ganzhorn', 'Lorraine Toussaint', 'Kathleen Pollard', 'Deborah Pollitt', 'Victoria Fodor', 'Marie Ward', 'Mark Steger', 'Javier Botet']",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,429,715,1452,13507
1225,London Has Fallen,21635601.0,625.2426,600.0,99.0,['Babak Najafi'],"['Creighton Rothenberger', 'Katrin Benedikt']","['Alon Aboutboul', 'Waleed Zuaiter', 'Adel Bencherif', 'Mehdi Dehbi', 'Shivaani Ghai', 'Martin Petrushev', 'Owen Davis', 'Gerard Butler', 'Aaron Eckhart', 'Michael Wildman', 'Radha Mitchell', 'Lucy Newman-Williams', 'Julian Kostov', 'Stacy Shane', 'Penny Downie']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1682,731,1716,17622
1226,The Fast and the Furious: Tokyo Drift,23973840.0,625.14415,850.0,104.0,['Justin Lin'],['Chris Morgan'],"['Lucas Black', 'Damien Marzette', 'Trula M. Marcus', 'Zachery Ty Bryan', 'Brandon Brendel', 'Daniel Booko', 'David V. Thomas', 'Amber Stevens West', 'Ashika Gogna', 'Christian Salazar', 'Kevin Caira', 'Trey Sanford', 'Danny Ray McDonald II', 'Nikki Griffin', 'Vincent Laresca']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5231,1038,2217,16128
1227,The Adjustment Bureau,21157730.0,624.95645,502.0,106.0,['George Nolfi'],"['George Nolfi', 'Philip K. Dick']","['Matt Damon', 'Emily Blunt', 'Lisa Thoreson', 'Florence Kastriner', 'Michael Kelly', 'Phyllis MacBryde', 'Natalie Carter', 'Chuck Scarborough', 'Jon Stewart', 'Gregory P. Hitchen', 'Darrell Lenormand', 'Michael Bloomberg', 'Kar', 'RJ Konner', 'Susan D. Michaels']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3509,719,1658,13212
1228,Underworld: Evolution,26857181.0,623.18875,500.0,106.0,['Len Wiseman'],"['Danny McBride', 'Len Wiseman']","['Kate Beckinsale', 'Scott Speedman', 'Tony Curran', 'Derek Jacobi', 'Bill Nighy', 'Steven Mackintosh', 'Shane Brolly', 'Brian Steele', 'Zita Görög', 'Scott McElroy', 'John Mann', 'Michael Sheen', 'Sophia Myles', 'Richard Cetrone', 'Mike Mukatis']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5378,844,1648,16600
1229,For Your Eyes Only,6834967.0,548.12802,280.0,127.0,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson']","['Roger Moore', 'Carole Bouquet', 'Topol', 'Lynn-Holly Johnson', 'Julian Glover', 'Cassandra Harris', 'Jill Bennett', 'Michael Gothard', 'John Wyman', 'Jack Hedley', 'Lois Maxwell', 'Desmond Llewelyn', 'Geoffrey Keen', 'Walter Gotell', 'James Villiers']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14352,268,1008,12659
1230,The Saint,16278873.0,613.63304,680.0,116.0,['Phillip Noyce'],"['Leslie Charteris', 'Jonathan Hensleigh']","['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija', 'Valeriy Nikolaev', 'Henry Goodman', 'Alun Armstrong', 'Michael Byrne', 'Evgeniy Lazarev', 'Irina Apeksimova', 'Lev Prygunov', 'Charlotte Cornwell', 'Emily Mortimer', 'Lucija Serbedzija', 'Velibor Topic', 'Tommy Flanagan']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8591,687,1380,16494
1231,The Cell,17515050.0,613.34059,330.0,107.0,['Tarsem Singh'],['Mark Protosevich'],"['Jennifer Lopez', 'Colton James', 'Dylan Baker', 'Marianne Jean-Baptiste', 'Gerry Becker', 'Musetta Vander', 'Patrick Bauchau', ""Vincent D'Onofrio"", 'Catherine Sutherland', 'Vince Vaughn', 'James Gammon', 'Jake Weber', 'Dean Norris', 'Tara Subkoff', 'Lauri Johnson']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7359,756,2007,16492
1232,Mission to Mars,22855247.0,608.83407,1000.0,114.0,['Brian De Palma'],"['Lowell Cannon', 'Jim Thomas']","['Gary Sinise', 'Tim Robbins', 'Don Cheadle', 'Connie Nielsen', ""Jerry O'Connell"", 'Peter Outerbridge', 'Kavan Smith', 'Jill Teed', 'Elise Neal', 'Kim Delaney', 'Marilyn Norry', 'Freda Perry', 'Lynda Boyd', 'Patricia Harras', 'Robert Bailey Jr.']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7520,579,1566,17568
1233,Poseidon,22155410.0,606.74817,1600.0,98.0,['Wolfgang Petersen'],"['Mark Protosevich', 'Paul Gallico']","['Josh Lucas', 'Kurt Russell', 'Jacinda Barrett', 'Richard Dreyfuss', 'Emmy Rossum', 'Mía Maestro', 'Mike Vogel', 'Kevin Dillon', 'Freddy Rodríguez', 'Jimmy Bennett', 'Fergie', 'Andre Braugher', 'Kirk B.R. Woller', 'Kelly McNair', 'Gabriel Jarret']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5266,868,2007,14723
1234,Resident Evil: Afterlife,26650264.0,601.28566,600.0,96.0,['Paul W.S. Anderson'],['Paul W.S. Anderson'],"['Milla Jovovich', 'Ali Larter', 'Kim Coates', 'Shawn Roberts', 'Sergio Peris-Mencheta', 'Spencer Locke', 'Boris Kodjoe', 'Wentworth Miller', 'Sienna Guillory', 'Kacey Clarke', 'Norman Yeung', 'Fulvio Cecere', 'Raymond Olubawale', 'Christopher Kano', 'Tatsuya Goke']",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3684,698,1325,13639
1235,Species,17161943.0,600.74103,350.0,108.0,['Roger Donaldson'],['Dennis Feldman'],"['Ben Kingsley', 'Michael Madsen', 'Alfred Molina', 'Forest Whitaker', 'Marg Helgenberger', 'Natasha Henstridge', 'Michelle Williams', 'Jordan Lund', 'Don Fischer', 'Scott McKenna', 'Virginia Morris', 'Jayne Luke', 'David K. Schroeder', 'David Jensen', 'Esther Scott']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9228,408,1010,16001
1236,The Good Shepherd,9912110.0,599.52835,1100.0,167.0,['Robert De Niro'],['Eric Roth'],"['Matt Damon', 'Angelina Jolie', 'Alec Baldwin', 'Tammy Blanchard', 'Billy Crudup', 'Robert De Niro', 'Keir Dullea', 'Michael Gambon', 'Martina Gedeck', 'William Hurt', 'Timothy Hutton', 'Mark Ivanir', 'Gabriel Macht', 'Lee Pace', 'Joe Pesci']",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5042,299,1615,17180
1237,Predator,12031638.0,597.35548,150.0,107.0,['John McTiernan'],"['Jim Thomas', 'John Thomas']","['Arnold Schwarzenegger', 'Carl Weathers', 'Elpidia Carrillo', 'Bill Duke', 'Jesse Ventura', 'Sonny Landham', 'Richard Chaves', 'R.G. Armstrong', 'Shane Black', 'Kevin Peter Hall']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12175,436,1205,10832
1238,Gothika,19288438.0,596.9458,400.0,98.0,['Mathieu Kassovitz'],['Sebastian Gutierrez'],"['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton', 'John Carroll Lynch', 'Bernard Hill', 'Penélope Cruz', 'Dorian Harewood', 'Bronwen Mantel', 'Kathleen Mackey', 'Matthew G. Taylor', 'Michel Perron', 'Andrea Sheldon', 'Anana Rydvald', 'Laura Mitchell', 'Amy Sloan']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6169,503,1077,17576
1239,The Last Boy Scout,7923669.0,595.09925,290.0,105.0,['Tony Scott'],"['Shane Black', 'Shane Black']","['Bruce Willis', 'Damon Wayans', 'Chelsea Field', 'Noble Willingham', 'Taylor Negron', 'Danielle Harris', 'Halle Berry', 'Bruce McGill', 'Badja Djola', 'Kim Coates', 'Chelcie Ross', 'Joe Santos', 'Clarence Felder', 'Tony Longo', 'Frank Collison']",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10530,644,1913,15231
1240,The Stepford Wives,21406781.0,594.84742,900.0,93.0,['Frank Oz'],"['Ira Levin', 'Paul Rudnick']","['Nicole Kidman', 'Matthew Broderick', 'Bette Midler', 'Glenn Close', 'Christopher Walken', 'Roger Bart', 'David Marshall Grant', 'Jon Lovitz', 'Dylan Hartigan', 'Fallon Brooking', 'Faith Hill', 'Matt Malloy', 'Kate Shindle', 'Tom Riis Farrell', 'Lorri Bagley']",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5966,390,1475,15151
1241,Behind Enemy Lines,18736133.0,588.5679,400.0,106.0,['John Moore'],"['Jim Thomas', 'John Thomas']","['Owen Wilson', 'Gene Hackman', 'Gabriel Macht', 'Charles Malik Whitfield', 'Joaquim de Almeida', 'David Keith', 'Olek Krupa', 'Vladimir Mashkov', 'Marko Igonda', 'Eyal Podell', 'Geoff Pierson', 'Aernout Van Lynden', 'Sam Jaeger', 'Shane Johnson', 'Don Winston']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6890,663,1205,16099
1242,Courage Under Fire,12501586.0,590.31057,460.0,116.0,['Edward Zwick'],['Patrick Sheane Duncan'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Michael Moriarty', 'Matt Damon', 'Bronson Pinchot', 'Seth Gilliam', 'Regina Taylor', 'Zeljko Ivanek', 'Scott Glenn', 'Tim Guinee', 'Tim Ransom', 'Sean Astin', 'Armand Darrius', 'Mark Adair-Rios']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,8857,391,331,15527
1243,Jack Reacher: Never Go Back,22872490.0,586.97076,600.0,118.0,['Edward Zwick'],"['Richard Wenk', 'Edward Zwick']","['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge', 'Danika Yarosh', 'Patrick Heusinger', 'Holt McCallany', 'Robert Knepper', 'Judd Lormand', 'Christopher Berry', 'Hunter Burke', 'Jason Douglas', 'Lizeth Hutchings', 'Marisela Zumbado', 'Alexandra Lucchesi', 'Madalyn Horcher']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1451,391,1619,17749
1244,RoboCop,21681430.0,586.07007,1000.0,117.0,['José Padilha'],"['Joshua Zetumer', 'Edward Neumeier']","['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton', 'Abbie Cornish', 'Jackie Earle Haley', 'Michael Kenneth Williams', 'Jennifer Ehle', 'Jay Baruchel', 'Marianne Jean-Baptiste', 'Samuel L. Jackson', 'Aimee Garcia', 'Douglas Urbanski', 'John Paul Ruttan', 'Patrick Garrow', 'K.C. Collins']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2433,733,1493,17088
1245,RoboCop,8008721.0,534.24681,130.0,102.0,['Paul Verhoeven'],"['Edward Neumeier', 'Michael Miner']","['Peter Weller', 'Nancy Allen', ""Dan O'Herlihy"", 'Ronny Cox', 'Kurtwood Smith', 'Miguel Ferrer', 'Robert DoQui', 'Ray Wise', 'Felton Perry', 'Paul McCrane', 'Jesse D. Goins', 'Del Zamora', 'Calvin Jung', 'Rick Lieberman', 'Lee de Broux']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12140,733,1493,17088
1246,Sea of Love,10017840.0,585.71513,190.0,113.0,['Harold Becker'],['Richard Price'],"['Al Pacino', 'Ellen Barkin', 'John Goodman', 'Michael Rooker', 'William Hickey', 'Richard Jenkins', 'Paul Calderon', 'Gene Canfield', 'Larry Joshua', 'John Spencer', 'Christine Estabrook', 'Barbara Baxley', 'Patricia Barry', 'Mark Phelan', ""Michael O'Neill""]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,11349,347,605,15670
1247,Tomb Raider,23633317.0,582.50803,940.0,119.0,['Roar Uthaug'],"['Geneva Robertson-Dworet', 'Alastair Siddons']","['Alicia Vikander', 'Dominic West', 'Walton Goggins', 'Daniel Wu', 'Kristin Scott Thomas', 'Derek Jacobi', 'Alexandre Willaume', 'Tamer Burjaq', 'Adrian Collins', 'Keenan Arrison', 'Andrian Mazive', 'Milton Schorr', 'Hannah John-Kamen', 'Peter Waison', 'Samuel Mak']",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,940,784,1598,16477
1248,Demolition Man,14262432.0,580.55768,570.0,115.0,['Marco Brambilla'],"['Peter M. Lenkov', 'Robert Reneau']","['Sylvester Stallone', 'Wesley Snipes', 'Sandra Bullock', 'Nigel Hawthorne', 'Benjamin Bratt', 'Bob Gunton', 'Glenn Shadix', 'Denis Leary', 'Grand L. Bush', 'Pat Skipper', 'Steve Kahan', 'Paul Bollen', 'Mark Colson', 'Andre Gregory', 'John Enos III']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9865,498,999,15383
1249,Maze Runner: The Death Cure,24167011.0,580.32443,620.0,143.0,['Wes Ball'],"['T.S. Nowlin', 'James Dashner']","[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Dexter Darden', 'Will Poulter', 'Jacob Lofland', 'Rosa Salazar', 'Giancarlo Esposito', 'Patricia Clarkson', 'Aidan Gillen', 'Barry Pepper', 'Nathalie Emmanuel', 'Katherine McNamara', 'Walton Goggins']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,989,864,1759,17604
1250,The Lincoln Lawyer,13206453.0,580.092,400.0,118.0,['Brad Furman'],"['John Romano', 'Michael Connelly']","['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'William H. Macy', 'Josh Lucas', 'John Leguizamo', 'Michael Peña', 'Bob Gunton', 'Frances Fisher', 'Bryan Cranston', 'Trace Adkins', 'Laurence Mason', 'Margarita Levieva', 'Pell James', 'Shea Whigham']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3495,453,926,15107
1251,The Butterfly Effect,17100000.0,579.38693,130.0,113.0,"['Eric Bress', 'J. Mackye Gruber']","['J. Mackye Gruber', 'Eric Bress']","['Ashton Kutcher', 'Melora Walters', 'Amy Smart', 'Elden Henson', 'William Lee Scott', 'John Patrick Amedori', 'Irina Gorovaia', 'Kevin G. Schmidt', 'Jesse James', 'Logan Lerman', 'Sarah Widdows', 'Jake Kaese', 'Cameron Bright', 'Eric Stoltz', 'Callum Keith Rennie']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6106,603,1406,16563
1252,Throw Momma from the Train,7318878.0,579.15972,140.0,88.0,['Danny DeVito'],['Stu Silver'],"['Danny DeVito', 'Billy Crystal', 'Kim Greist', 'Anne Ramsey', 'Kate Mulgrew', 'Branford Marsalis', 'Rob Reiner', 'Bruce Kirby', 'Joey DePinto', 'Annie Ross', 'Raye Birk', 'Oprah Winfrey', 'Olivia Brown', 'Philip Perlman', 'Stu Silver']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11993,230,384,12814
1253,Red Eye,16167662.0,578.91803,260.0,85.0,['Wes Craven'],"['Carl Ellsworth', 'Carl Ellsworth']","['Rachel McAdams', 'Cillian Murphy', 'Brian Cox', 'Laura Johnson', 'Max Kasch', 'Jayma Mays', 'Angela Paton', 'Suzie Plakson', 'Jack Scalia', 'Terry Press', 'Robert Pine', 'Carl Gilliard', 'Mary Kathleen Gordon', 'Loren Lester', 'Philip Pavel']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5532,416,1215,16707
1254,The Chronicles of Riddick,24289165.0,577.61012,1050.0,119.0,['David Twohy'],"['Jim Wheat', 'Ken Wheat']","['Vin Diesel', 'Colm Feore', 'Thandie Newton', 'Judi Dench', 'Karl Urban', 'Alexa Davalos', 'Linus Roache', 'Yorick van Wageningen', 'Nick Chinlund', 'Keith David', 'Mark Gibbon', 'Roger Cross', 'Terry Chen', 'Christina Cox', 'Nigel Vonas']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5966,637,1292,17046
1255,Takers,20512304.0,577.4472,320.0,107.0,['John Luessenhop'],"['Peter Allen', 'Gabriel Casseus']","['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy', 'Idris Elba', 'Steve Harris', 'T.I.', 'Jay Hernandez', 'Johnathon Schaech', 'Paul Walker', 'Marianne Jean-Baptiste', 'Gaius Charles', 'Gideon Emery', 'Zulay Henao', 'Glynn Turman']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3698,718,1431,17027
1256,Pet Sematary,12046179.0,574.69467,115.0,103.0,['Mary Lambert'],"['Stephen King', 'Stephen King']","['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby', 'Brad Greenquist', 'Michael Lombard', 'Miko Hughes', 'Blaze Berdahl', 'Susan Blommaert', 'Mara Clark', 'Kavi Raz', 'Mary Louise Wilson', 'Andrew Hubatsek', 'Liz Davies', 'Kara Dalke', 'Matthew August Ferrell']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,11496,801,1550,13395
1257,Pet Sematary,24502775.0,547.24696,210.0,101.0,"['Kevin Kölsch', 'Dennis Widmyer']","['Stephen King', 'Matt Greenberg']","['Jason Clarke', 'Amy Seimetz', 'John Lithgow', 'Jeté Laurence', 'Hugo Lavoie', 'Lucas Lavoie', 'Obssa Ahmed', 'Alyssa Brooke Levine', 'Maria Herrera', 'Frank Schorpion', 'Linda E. Smith', 'Sonia Maria Chirila', 'Naomi Frenette', 'Suzi Stingl', 'Kelly Lee']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,555,801,1550,13395
1258,Blood Diamond,8648324.0,573.77916,1000.0,143.0,['Edward Zwick'],"['Charles Leavitt', 'Charles Leavitt']","['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly', 'Kagiso Kuypers', 'Arnold Vosloo', 'Antony Coleman', 'Benu Mabhena', 'Anointing Lukola', 'David Harewood', 'Basil Wallace', 'Jimi Mistry', 'Michael Sheen', 'Marius Weyers', 'Stephen Collins', 'Ntare Guma Mbaho Mwine']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5056,391,1033,15785
1259,The Specialist,14317765.0,573.62582,450.0,110.0,['Luis Llosa'],"['John Shirley', 'Alexandra Seros']","['Sylvester Stallone', 'Sharon Stone', 'James Woods', 'Rod Steiger', 'Eric Roberts', 'Mario Ernesto Sánchez', 'Sergio Doré Jr.', 'Chase Randolph', 'Jeana Bell', 'Brittany Paige Bouck', 'Emilio Estefan Jr.', 'LaGaylia Frazier', 'Ramón González Cuevas', 'Tony Munafo', 'Cheito Quinonez']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9501,539,1006,16976
1260,U.S. Marshals,16863988.0,571.67405,600.0,131.0,['Stuart Baird'],"['Roy Huggins', 'John Pogue']","['Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.', 'Joe Pantoliano', 'Daniel Roebuck', 'Tom Wood', 'LaTanya Richardson Jackson', 'Irène Jacob', 'Kate Nelligan', 'Patrick Malahide', 'Rick Snyder', 'Michael Paul Chan', 'Johnny Lee Davenport', 'Donald Li', 'Marc Vann']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8255,550,1207,17576
1261,12 Monkeys,184776.0,571.41459,290.00001,129.0,['Terry Gilliam'],"['Chris Marker', 'David Webb Peoples']","['Joseph Melito', 'Bruce Willis', 'Jon Seda', 'Michael Chance', 'Vernon Campbell', 'H. Michael Walls', 'Bob Adrian', 'Simon Jones', 'Carol Florence', 'Bill Raymond', 'Ernest Abuba', 'Irma St. Paule', 'Madeleine Stowe', 'Joey Perillo', 'Bruce Kirkpatrick']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9046,123,332,11272
1262,The Perfect Guy,25888154.0,570.27435,120.0,100.0,['David M. Rosenthal'],"['Alan B. McElroy', 'Tyger Williams']","['Sanaa Lathan', 'Michael Ealy', 'Morris Chestnut', 'L. Scott Caldwell', 'Charles S. Dutton', 'John Getz', 'Tess Harper', 'Kathryn Morris', 'Rutina Wesley', 'Holt McCallany', 'Jessica Parker Kennedy', 'David Starzyk', 'Ronnie Gene Blevins', 'Wilmer Calderon', 'Gordon Clapp']",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1857,830,1710,13461
